432	0	8002887	1
434	0	9500590	1
435	0	9500590	1
441	0	2014909	1
444	0	10165258	1
445	0	10165258	1
447	0	2052720	1
448	0	2052720	1
449	0	12209494	1
449	0	3430789	1
453	0	4200695	1
454	0	4200695	1
455	0	12643937	1
456	0	30507607	1
458	0	597790	1
461	0	40096222	1
463	0	19736671	1
466	0	22544171	1
469	0	1410197	1
470	0	12685434	1
472	0	7185591	1
472	0	26330861	1
472	0	4414481	1
473	0	4373433	1
474	0	4373433	1
479	0	6325527	1
480	0	6325527	1
481	0	14706752	1
482	0	10991183	1
483	0	22703082	1
484	0	14637235	1
485	0	14637235	1
486	0	14637235	1
487	0	14637235	1
488	0	1780819	1
489	0	6625693	1
490	0	56893404	1
492	0	19583924	1
493	0	19583924	1
494	0	34873974	1
495	0	17077004	1
498	0	17077004	1
499	0	26064662	1
500	0	17930286	1
504	0	10883736	1
505	0	22703082	1
506	0	7433668	1
509	0	13980338	1
515	0	29564505	1
523	0	14803797	1
524	0	14803797	1
526	0	3863543	1
529	0	10546779	1
529	0	25413327	1
529	0	36651210	1
530	0	10546779	1
530	0	25413327	1
530	0	36651210	1
530	0	87610599	1
531	0	10546779	1
531	0	25413327	1
531	0	36651210	1
537	0	16056514	1
541	0	45154987	1
541	0	11886686	1
541	0	25007443	1
542	0	19688024	1
545	0	24221369	1
547	0	10648422	1
548	0	18199839	1
550	0	33499189	1
553	0	1471041	1
555	0	1049501	1
557	0	1049501	1
559	0	3475317	1
562	0	20101846	1
563	0	2867345	1
564	0	2867345	1
565	0	16120395	1
566	0	16120395	1
568	0	23418635	1
570	0	20333864	1
571	0	20333864	1
572	0	4447055	1
573	0	10300888	1
574	0	10300888	1
576	0	4468861	1
579	0	34139429	1
580	0	23460562	1
582	0	14260013	1
584	0	14260013	1
585	0	42291761	1
588	0	16999023	1
590	0	10984005	1
591	0	14682243	1
592	0	14682243	1
594	0	19675911	1
595	0	4824840	1
600	0	12258338	1
601	0	12258338	1
602	0	3701541	1
603	0	6540064	1
606	0	712078	1
607	0	4506414	1
609	0	40096222	1
610	0	40096222	1
611	0	32408470	1
612	0	9638032	1
614	0	9638032	1
615	0	9638032	1
616	0	18670	1
617	0	18670	1
618	0	6836086	1
620	0	2565138	1
621	0	1642727	1
622	0	17000834	1
624	0	20033112	1
625	0	20033112	1
626	0	16355392	1
631	0	5468807	1
632	0	5172048	1
633	0	5172048	1
635	0	1686997	1
638	0	25649714	1
640	0	6503185	1
642	0	13619127	1
643	0	15535511	1
645	0	12810152	1
646	0	12810152	1
647	0	15041758	1
648	0	15041758	1
650	0	12789595	1
651	0	9433958	1
652	0	9433958	1
653	0	24384587	1
654	0	57574395	1
655	0	57574395	1
657	0	8533245	1
658	0	5293024	1
661	0	37204802	1
662	0	37204802	1
663	0	22080671	1
665	0	12580014	1
666	0	4469125	1
667	0	6493422	1
668	0	6493422	1
668	0	25148216	1
669	0	6493422	1
669	0	25148216	1
670	0	5573975	1
671	0	5573975	1
672	0	15635366	1
673	0	2095573	1
676	0	857189	1
677	0	857189	1
679	0	13639330	1
680	0	9315213	1
681	0	9315213	1
682	0	9315213	1
683	0	9315213	1
685	0	4452659	1
686	0	4452659	1
687	0	4452659	1
688	0	4452659	1
689	0	22080671	1
694	0	1071991	1
696	0	16355392	1
698	0	22544171	1
703	0	4350400	1
704	0	14658685	1
705	0	22442133	1
709	0	22442133	1
710	0	22442133	1
713	0	18421962	1
714	0	18421962	1
717	0	17587795	1
724	0	5531479	1
726	0	7521113	1
726	0	36444198	1
730	0	13400643	1
732	0	34469966	1
733	0	34469966	1
734	0	4961038	1
736	0	5389095	1
737	0	16562534	1
737	0	6609935	1
738	0	16562534	1
738	0	6609935	1
738	0	33912020	1
739	0	4446814	1
740	0	23078022	1
745	0	11291348	1
746	0	11291348	1
747	0	11291348	1
748	0	11291348	1
749	0	13868795	1
751	0	19800147	1
752	0	19800147	1
753	0	1173667	1
755	0	17844478	1
757	0	17123657	1
758	0	14195528	1
760	0	1805641	1
761	0	10009203	1
762	0	4695046	1
764	0	7552215	1
765	0	7552215	1
766	0	7552215	1
767	0	2488880	1
771	0	15476777	1
772	0	24922825	1
774	0	32275758	1
776	0	32275758	1
777	0	32275758	1
778	0	13001323	1
779	0	13001323	1
780	0	8246922	1
780	0	24338780	1
782	0	8246922	1
787	0	4740447	1
788	0	4740447	1
789	0	15493354	1
790	0	15493354	1
791	0	15984735	1
792	0	3610080	1
795	0	8551160	1
797	0	8551160	1
798	0	8551160	1
799	0	5293024	1
801	0	22180793	1
802	0	22180793	1
803	0	22180793	1
804	0	22180793	1
807	0	36606083	1
810	0	13513790	1
812	0	19799455	1
813	0	33387953	1
815	0	8148304	1
816	0	8148304	1
817	0	17814815	1
818	0	17814815	1
822	0	15319019	1
825	0	15319019	1
826	0	4678846	1
828	0	4678846	1
835	0	15928989	1
838	0	15928989	1
840	0	15663829	1
841	0	15663829	1
844	0	17741440	1
846	0	22696649	1
848	0	14500725	1
853	0	24922825	1
854	0	12206390	1
855	0	8190282	1
856	0	43334921	1
857	0	43334921	1
858	0	1982286	1
860	0	16066726	1
861	0	16066726	1
863	0	20568364	1
863	0	16361581	1
866	0	37822406	1
867	0	14340571	1
871	0	195689316	1
876	0	195689316	1
877	0	313394	1
881	0	14803797	1
883	0	14803797	1
884	0	14803797	1
885	0	6477536	1
886	0	6477536	1
890	0	2097256	1
891	0	2097256	1
893	0	13509809	1
894	0	14724693	1
895	0	18750453	1
896	0	14338915	1
897	0	14338915	1
898	0	13106686	1
898	0	5572127	1
899	0	13106686	1
899	0	5572127	1
900	0	18678095	1
901	0	6540064	1
902	0	10648422	1
908	0	6923961	1
909	0	11254556	1
910	0	11254556	1
912	0	11254556	1
916	0	18037805	1
917	0	34071621	1
919	0	16422880	1
923	0	17077004	1
925	0	17077004	1
926	0	16390264	1
927	0	16390264	1
928	0	18174210	1
929	0	18174210	1
930	0	16056514	1
933	0	14711483	1
934	0	8563659	1
935	0	5483793	1
938	0	26231129	1
939	0	26231129	1
940	0	12258338	1
941	0	12258338	1
942	0	11527199	1
944	0	1642727	1
945	0	8428935	1
945	0	26112696	1
945	0	4463588	1
945	0	13083189	1
946	0	8428935	1
946	0	26112696	1
946	0	4463588	1
946	0	13083189	1
949	0	13578199	1
951	0	21414718	1
952	0	3355397	1
953	0	3355397	1
954	0	3355397	1
955	0	2078658	1
955	0	30507607	1
959	0	8780599	1
962	0	13931771	1
962	0	935538	1
962	0	4306711	1
963	0	4162857	1
963	0	29828242	1
964	0	4162857	1
964	0	29828242	1
965	0	40817021	1
969	0	19356271	1
969	0	17368516	1
970	0	19356271	1
970	0	17368516	1
972	0	46695481	1
972	0	27873158	1
972	0	28617573	1
972	0	9764256	1
973	0	27446873	1
973	0	27873158	1
973	0	28617573	1
973	0	9764256	1
976	0	5304891	1
977	0	14075252	1
977	0	39264456	1
978	0	14075252	1
979	0	11659421	1
980	0	20128547	1
984	0	6828370	1
988	0	3033830	1
989	0	9988425	1
990	0	16472469	1
992	0	16472469	1
994	0	16472469	1
996	0	16472469	1
997	0	16472469	1
998	0	16472469	1
999	0	16472469	1
1000	0	16472469	1
1001	0	5702790	1
1002	0	13639330	1
1003	0	14332945	1
1003	0	4319844	1
1003	0	4899981	1
1004	0	301838	1
1004	0	2734421	1
1004	0	3952288	1
1005	0	301838	1
1005	0	2734421	1
1005	0	3952288	1
1006	0	4926049	1
1008	0	2547636	1
1009	0	1982286	1
1011	0	9745001	1
1015	0	6277638	1
1016	0	6277638	1
1018	0	11603066	1
1023	0	16927286	1
1025	0	32408470	1
1026	0	3113630	1
1027	0	3113630	1
1028	0	13923140	1
1028	0	11899391	1
1030	0	6441369	1
1031	0	12486491	1
1032	0	6836086	1
1033	0	6836086	1
1034	0	4547102	1
1035	0	4547102	1
1036	0	4547102	1
1037	0	16287725	1
1038	0	16287725	1
1040	0	25254425	1
1040	0	16626264	1
1042	0	17421851	1
1043	0	17671145	1
1044	0	22500262	1
1045	0	22500262	1
1046	0	418246	1
1046	0	4324278	1
1046	0	16712164	1
1047	0	14706752	1
1048	0	12486491	1
1050	0	19878070	1
1052	0	18816720	1
1053	0	18816720	1
1054	0	10072941	1
1055	0	13906581	1
1056	0	4200695	1
1058	0	13027590	1
1065	0	20418809	1
1067	0	4429668	1
1068	0	4429668	1
1069	0	4200695	1
1070	0	25649714	1
1072	0	4824840	1
1073	0	4824840	1
1074	0	14658685	1
1075	0	14658685	1
1081	0	5691302	1
1084	0	5691302	1
1085	0	5691302	1
1087	0	39281140	1
1090	0	17628888	1
1091	0	2603304	1
1096	0	29638116	1
1097	0	26851674	1
1098	0	13552682	1
1101	0	3874000	1
1102	0	3874000	1
1103	0	3898784	1
1105	0	6710713	1
1106	0	6710713	1
1109	0	13770184	1
1109	0	8582337	1
1111	0	1686881	1
1112	0	1686881	1
1114	0	12824568	1
1115	0	44048701	1
1118	0	23351136	1
1119	0	5323845	1
1119	0	18997216	1
1119	0	13907928	1
1120	0	5323845	1
1120	0	18997216	1
1120	0	13907928	1
1125	0	21009874	1
1126	0	21009874	1
1127	0	27466734	1
1128	0	33499189	1
1128	0	9283422	1
1133	0	24142891	1
1134	0	33370	1
1135	0	33370	1
1136	0	33370	1
1138	0	6796297	1
1139	0	12009265	1
1141	0	12009265	1
1142	0	5260382	1
1145	0	10071552	1
1148	0	4828631	1
1153	0	7370282	1
1156	0	12584053	1
1157	0	12584053	1
1158	0	12584053	1
1159	0	12584053	1
1161	0	13048272	1
1162	0	15305881	1
1164	0	4455466	1
1165	0	4455466	1
1166	0	9889151	1
1168	0	8563659	1
1169	0	4319174	1
1170	0	18956141	1
1171	0	18956141	1
1173	0	7370282	1
1174	0	31272411	1
1176	0	13910150	1
1177	0	13910150	1
1178	0	31272411	1
1181	0	301838	1
1181	0	2734421	1
1181	0	39128592	1
1181	0	3952288	1
1182	0	14541844	1
1183	0	1967017	1
1184	0	16737210	1
1186	0	7485455	1
1188	0	4394817	1
1190	0	30655442	1
1193	0	20532591	1
1195	0	26283293	1
1205	0	5558754	1
1206	0	18909530	1
1208	0	10284593	1
1209	0	4347374	1
1210	0	4928282	1
1211	0	4928282	1
1212	0	6493422	1
1212	0	44724517	1
1214	0	6493422	1
1214	0	14407673	1
1215	0	16355392	1
1218	0	15635366	1
1219	0	9393969	1
1219	0	14864285	1
1220	0	13023410	1
1223	0	5289038	1
1224	0	21932050	1
1224	0	34016987	1
1227	0	25641414	1
1228	0	25641414	1
1229	0	1676568	1
1230	0	13905670	1
1231	0	13905670	1
1234	0	13905670	1
1235	0	17973161	1
1236	0	17973161	1
1237	0	3654468	1
1238	0	3654468	1
1239	0	21387297	1
1239	0	4427392	1
1244	0	18949516	1
1246	0	7662395	1
1247	0	5114282	1
1248	0	7209559	1
1249	0	7209559	1
1253	0	3321943	1
1254	0	16939583	1
1255	0	16939583	1
1257	0	581832	1
1258	0	12040627	1
1260	0	24341590	1
1261	0	13023410	1
1263	0	3981729	1
1265	0	37480103	1
1268	0	52072815	1
1269	0	13900610	1
1275	0	27731651	1
1276	0	3475317	1
1284	0	3578380	1
1288	0	4687948	1
1289	0	21239672	1
1291	0	56893404	1
1293	0	43329366	1
1294	0	2078658	1
1294	0	30507607	1
1295	0	21239672	1
1297	0	9167230	1
1300	0	6421792	1
1302	0	12631697	1
1304	0	12631697	1
1305	0	12631697	1
1306	0	6000423	1
1306	0	5836	1
1307	0	18231807	1
1308	0	18231807	1
1309	0	18231807	1
1310	0	8042158	1
1311	0	13763195	1
1312	0	24177706	1
1314	0	13072112	1
1314	0	16237005	1
1315	0	13072112	1
1315	0	16237005	1
1322	0	16284655	1
1323	0	19912367	1
1324	0	19912367	1
1325	0	40476126	1
1327	0	24241932	1
1327	0	22194407	1
1328	0	3475317	1
1330	0	14075252	1
1331	0	14075252	1
1333	0	1649738	1
1334	0	13923140	1
1334	0	13940200	1
1334	0	11899391	1
1340	0	15482274	1
1341	0	15482274	1
1342	0	8148122	1
1345	0	9559146	1
1346	0	9505402	1
1347	0	19005293	1
1348	0	19005293	1
1349	0	5377642	1
1350	0	5377642	1
1351	0	28369117	1
1353	0	18816720	1
1355	0	5256564	1
1356	0	13764090	1
1360	0	11614737	1
1361	0	15488881	1
1361	0	15058155	1
1364	0	8290953	1
1366	0	4406819	1
1367	0	2425364	1
1371	0	16256507	1
1372	0	21003930	1
1373	0	21003930	1
1374	0	21993510	1
1375	0	21993510	1
1376	0	3944632	1
1378	0	2488880	1
1380	0	16322674	1
1380	0	23557241	1
1380	0	17450673	1
1381	0	13481880	1
1383	0	17755060	1
1386	0	306006	1
1387	0	9669099	1
1390	0	2890952	1
1391	0	6766459	1
1392	0	6766459	1
1393	0	2000038	1
1393	0	12440953	1
1394	0	2251426	1
1397	0	17717391	1
1398	0	17717391	1
1400	0	14706752	1
1401	0	5185871	1
1402	0	8126244	1
1403	0	33370	1
1403	0	38355793	1
1404	0	33370	1
1404	0	38355793	1
1405	0	10504681	1
1406	0	2617858	1
1407	0	8087082	1
1407	0	29863668	1
